종목코드,종목명,시장구분,시가총액,PER,20D_Avg_Trading_Val,OPM(%),ROA(%),ROE(%),PBR,F_Score,기준보고서,OPM_trend,ROA_trend,ROE_trend,PBR_trend,PER_trend,연도_5y,매출액_5y,영업이익_5y,경상이익_5y,경상이익률_5y,CFO_5y,CFI_5y,CFF_5y,FCF_5y,부채비율_5y,당좌비율_5y,이자보상배율_5y,유보율_5y,매출성장률_5y,매출채권회전율_5y,재고자산회전율_5y,업종매칭_ECOS코드,업종매칭명,매출채권회전율_업계평균,재고자산회전율_업계평균,ROIC(%),매출액_최근분기YoY(%),영업이익_최근분기YoY(%),연구개발비율(%),R&D최소기준(%)
141000,비아트론,KOSDAQ,107457477700,10.28,288166385.5,-1.0,4.83,5.47,0.58,3,2026-08-14,"[-6.01, 11.64, 14.1, -1.0]","[0.0, 6.56, 5.11, 4.83]","[0.0, 7.51, 5.78, 5.47]","[0.65, 0.49, 0.49, 0.58]","[6.48, 8.48, 10.59]","[2021, 2022, 2023, 2024, 2025]","[79868088602, 70975044017, 28014037151, 58034681708, 65118567077]","[11459871290, 13967392089, -1682742208, 6757920055, 9179576688]","[16556390914, 18631265005, 371293159, 14909464448, 10647807308]","[20.73, 26.25, 1.33, 25.69, 16.35]","[20073107027, 3903578970, -178372392, 17400925730, 26976804251]","[-14110628556, -2860296212, -4542194839, -18800924484, -15764045759]","[-754259960, -5806543420, -3559052590, -932124180, -8510415538]","[5962478471, 1043282758, -4720567231, -1399998754, 11212758492]","[19.56, 15.37, 13.14, 14.52, 13.09]","[274.39, 408.52, 464.06, 474.21, 487.8]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1835.82, 2090.3, 2074.44, 2296.88, 2457.26]","[-13.73, -11.13, -60.53, 107.16, 12.21]","[4.46, 11.63, 2.15, 3.32, 5.91]","[11.58, 10.44, 3.07, 3.21, 3.97]",C292,C292 특수 목적용 기계,4.79,5.0,-0.3,14.28,20.41,8.33,5.0
310200,애니플러스,KOSDAQ,107455442160,12.26,1195664689.25,13.02,4.62,8.26,0.81,6,2026-08-14,"[20.53, 19.19, 15.09, 13.02]","[5.21, 7.05, 5.18, 4.62]","[10.28, 14.56, 10.96, 8.26]","[1.71, 1.08, 1.37, 0.81]","[16.61, 7.45, 12.52, 9.84]","[2021, 2022, 2023, 2024, 2025]","[49036805412, 57816068967, 111346904329, 130975963475, 150299705151]","[13009415839, 9919085381, 22862982635, 25139081598, 22683638558]","[25881083185, 6456912868, 11942262805, 21368672641, 16253788235]","[52.78, 11.17, 10.73, 16.31, 10.81]","[16198929982, 21205872687, 33735883028, 44565683980, 85644590005]","[-13733781409, -52223726328, -61391324495, -37112795119, -65533557501]","[34950403577, 10615188317, 30818060026, 16507444830, -2847902407]","[2465148573, -31017853641, -27655441467, 7452888861, 20111032504]","[119.27, 75.77, 97.42, 106.38, 111.74]","[396.37, 114.73, 133.78, 96.28, 86.45]","[635.23, 45.94, 26.79, 17.85, 15.97]","[587.84, 511.48, 1548.27, 1876.39, 1800.61]","[208.68, 17.9, 92.59, 17.63, 14.75]","[7.6, 6.19, 9.92, 7.84, 8.1]","[21.8, 9.1, 16.65, 27.95, 31.14]",J59,J59 영상 · 오디오 기록물 제작 및 배급업,7.87,16.13,12.99,12.91,7.28,,
311320,지오엘리먼트,KOSDAQ,107349905600,14.77,896215994.0,13.09,8.4,10.49,1.63,8,2026-08-11,"[4.27, 11.87, 8.11, 13.09]","[4.19, 4.42, 6.23, 8.4]","[4.42, 5.52, 7.72, 10.49]","[2.98, 1.62, 1.44, 1.63]","[67.36, 29.42, 18.66, 15.52]","[2021, 2022, 2023, 2024, 2025]","[21701626166, 28636133638, 17811078054, 44777284388, 54623538260]","[6117494658, 7291671548, 761102321, 5313625339, 4429142245]","[6405208512, 7964357721, 1911048148, 3950906603, 4798438109]","[29.51, 27.81, 10.73, 8.82, 8.78]","[4023693735, 2698212104, 2629754570, 6502531420, 7306477415]","[-18398151155, -3613100892, -3427045227, 860182054, -7601973238]","[15207784327, 241240688, -686263133, -1725307234, -763712970]","[-14374457420, -914888788, -797290657, 7362713474, -295495823]","[11.53, 8.66, 5.58, 24.92, 23.91]","[860.33, 904.72, 1243.05, 223.8, 277.54]","[355.67, 348.86, 20.76, 22.59, 13.98]","[1237.31, 1449.6, 698.83, 753.35, 833.56]","[64.66, 31.95, -37.8, 151.4, 21.99]","[8.41, 9.02, 6.77, 13.9, 9.68]","[3.46, 2.57, 1.55, 3.76, 4.23]",C262,"C261,2 반도체 및 전자부품",6.7,8.89,12.44,36.4,190.48,3.87,10.0
242040,나무에이엑스,KOSDAQ,107106387080,343.89,890553640.75,3.51,1.85,4.3,1.96,7,2026-08-13,"[-0.83, -2.44, 2.2, 3.51]","[-3.48, -5.67, -1.85, 1.85]","[-7.9, -13.75, -4.06, 4.3]","[1.7, 1.24, 0.99, 1.96]",[45.52],"[2021, 2022, 2023, 2024, 2025]","[94465709977, 106218514270, 90558433590, 91419341397, 102273238233]","[1077187761, 2178471444, -749823439, -2227398114, 2251203375]","[-293305556, 145063393, -3202042542, -5347096539, -284912498]","[-0.31, 0.14, -3.54, -5.85, -0.28]","[3751531808, -3476932375, 3524025323, -777646046, 10146677461]","[-3593208531, -14678393691, -3841142952, 3045551978, -5352154679]","[1021109458, 16853766950, 4925571913, -461935647, 344979995]","[158323277, -18155326066, -317117629, 2267905932, 4794522782]","[106.0, 133.28, 127.19, 142.62, 119.28]","[144.54, 107.52, 135.08, 90.51, 113.38]","[6.41, 6.32, -0.67, -3.1, 2.04]","[954.77, 973.18, 904.48, 760.59, 829.22]","[-5.64, 12.44, -14.74, 0.95, 11.87]","[2.96, 3.65, 3.11, 3.28, 3.99]","[10.91, 9.51, 9.97, 13.66, 17.65]",J582,J582 소프트웨어 개발 및 공급업,6.98,45.66,10.16,96.62,-128.06,,10.0
336680,탑런토탈솔루션,KOSDAQ,107063101130,45.58,53538090.75,0.54,0.12,0.36,0.5,2,2026-08-13,"[5.01, 1.62, 0.54]","[4.4, 1.09, 0.12]","[10.8, 3.13, 0.36]","[1.05, 0.82, 0.5]","[9.69, 26.08, 139.15]","[2024, 2025]","[519654712241, 550111118017]","[26040170887, 8900559497]","[21365187118, 6159308221]","[4.11, 1.12]","[34779203995, -9106013178]","[-13651864745, -78801970743]","[38636579373, 53801975259]","[21127339250, -87907983921]","[145.7, 187.27]","[97.68, 75.61]","[3.32, 1.17]","[1695.95, 809.2]","[0.0, 5.86]","[4.72, 4.42]","[9.8, 10.57]",C262,"C261,2 반도체 및 전자부품",6.7,8.89,0.68,47.75,-145.55,1.63,10.0
120240,대정화금,KOSDAQ,106777306350,6.27,225701925.5,13.35,7.73,9.03,0.57,7,2026-08-14,"[11.79, 9.19, 10.35, 13.35]","[6.6, 4.79, 6.43, 7.73]","[7.78, 5.59, 7.38, 9.03]","[0.72, 0.54, 0.52, 0.57]","[9.28, 9.57, 7.05, 6.27]","[2021, 2022, 2023, 2024, 2025]","[88928805830, 96607882674, 93282650935, 92304424167, 108081231529]","[7898935273, 11592433055, 10995939901, 8480140876, 11182354393]","[10348286775, 16787619640, 13551153172, 11862119862, 16567655843]","[11.64, 17.38, 14.53, 12.85, 15.33]","[9464957466, 12776932705, 14365716203, 13158374755, 9969053860]","[4316630321, -18295676332, -29018991396, 255811048, 5412129545]","[-10263705610, -2763682749, -2956276400, -3314935950, -5099740220]","[13781587787, -5518743627, -14653275193, 13414185803, 15381183405]","[20.66, 18.53, 17.83, 16.82, 14.74]","[252.75, 269.43, 347.7, 344.96, 457.29]","[45.39, 63.48, 41.95, 20.85, 27.99]","[3175.73, 3498.11, 3778.46, 3956.22, 4248.68]","[10.9, 8.64, -3.44, -1.05, 17.09]","[5.98, 6.27, 5.93, 5.92, 6.59]","[6.96, 6.58, 6.4, 6.61, 6.6]",C201,C201 기초화학물질,8.22,8.18,7.7,19.8,105.0,2.24,5.0
059210,메타바이오메드,KOSDAQ,105832778275,6.34,366426186.75,18.91,8.58,12.81,0.81,7,2026-08-14,"[12.93, 18.31, 20.81, 18.91]","[7.54, 12.59, 5.77, 8.58]","[13.51, 23.23, 8.63, 12.81]","[1.63, 1.05, 1.08, 0.81]","[12.07, 4.52, 12.54, 6.34]","[2021, 2022, 2023, 2024, 2025]","[58780469815, 68941504014, 83100721820, 94036051029, 102951318559]","[4942171014, 5365035767, 10747626419, 17221764638, 21428131922]","[7583732380, 2910297849, 7804851067, 23296687949, 12593378802]","[12.9, 4.22, 9.39, 24.77, 12.23]","[11135732334, 9159305193, 10217290343, 22632847496, 19832876154]","[6324247709, -14578309012, -11701400116, -43363426109, -6568994363]","[-16107267866, 8733515922, -1022794732, 23410219216, -9764365848]","[17459980043, -5419003819, -1484109773, -20730578613, 13263881791]","[71.6, 90.85, 79.08, 84.47, 49.43]","[86.28, 80.87, 77.63, 102.15, 99.84]","[6.74, 4.26, 4.94, 8.22, 13.81]","[114.32, 132.51, 212.54, 394.99, 408.84]","[30.63, 17.29, 20.54, 13.16, 9.48]","[4.63, 4.97, 5.68, 5.88, 5.52]","[2.1, 2.65, 2.99, 2.73, 2.35]",C21,C21 의료용 물질 및 의약품,4.85,3.7,13.47,5.95,-19.6,4.8,5.0
073560,우리손에프앤지,KOSDAQ,105102742074,3.85,175195627.9,11.91,4.7,7.61,0.3,9,2026-08-14,"[1.66, 9.41, 11.39, 11.91]","[0.35, 2.73, 4.17, 4.7]","[0.66, 4.72, 6.81, 7.61]","[0.41, 0.26, 0.3, 0.3]","[61.91, 5.55, 4.43, 3.94]","[2021, 2022, 2023, 2024, 2025]","[253842256647, 286864964322, 279274037619, 292662888938, 287050419297]","[37977146616, 28473151761, 4633067463, 27527356502, 32690978363]","[39168724366, 31864317418, 1617916707, 18580994913, 28296030338]","[15.43, 11.11, 0.58, 6.35, 9.86]","[50728791196, 36011746876, 21852682979, 37502414190, 51139156998]","[-33051485393, -77187665806, -12758494896, -26710503718, 33520959802]","[-15966146804, 14372913491, 11928215468, -3132154081, -23011905744]","[17677305803, -41175918930, 9094188083, 10791910472, 84660116800]","[80.99, 82.2, 86.28, 72.84, 63.36]","[127.46, 106.67, 121.58, 122.57, 117.48]","[8.98, 5.98, 0.52, 2.73, 3.86]","[617.4, 681.97, 674.61, 711.92, 766.92]","[7.06, 13.01, -2.65, 4.79, -1.92]","[16.85, 18.76, 17.97, 18.92, 19.17]","[25.73, 24.26, 22.61, 21.2, 19.82]",C10,C10 식료품,9.77,8.69,7.06,8.82,2.98,,5.0
053700,삼보모터스,KOSDAQ,104725767440,10.32,1643562796.0,2.19,0.63,1.96,0.22,5,2026-08-14,"[3.59, 3.46, 3.66, 2.19]","[2.87, 3.62, 1.51, 0.63]","[9.35, 11.49, 4.83, 1.96]","[0.5, 0.3, 0.41, 0.22]","[5.31, 2.57, 8.46, 11.42]","[2021, 2022, 2023, 2024, 2025]","[1029815041427, 1199512963508, 1440557265080, 1570625502210, 1684582152379]","[16607755088, 24045241099, 51648116490, 54271873657, 61729555951]","[18264567402, 25249649190, 36467087752, 48752682726, 28794816164]","[1.77, 2.1, 2.53, 3.1, 1.71]","[50173922709, 71691036174, 138011803209, 90048721645, 88379174706]","[-52979860896, -88162672145, -150578228108, -153609310244, -80670261820]","[-3754097419, -12767334572, 89417865243, 66835604700, 15522552166]","[-2805938187, -16471635971, -12566424899, -63560588599, 7708912886]","[235.95, 227.73, 225.38, 216.96, 219.03]","[67.92, 59.28, 73.87, 65.59, 69.08]","[1.94, 2.32, 2.78, 2.31, 2.81]","[1414.29, 1643.42, 1605.92, 2988.46, 3122.09]","[9.37, 16.48, 20.1, 9.03, 7.26]","[7.65, 8.32, 9.44, 9.6, 9.23]","[8.84, 9.47, 11.32, 11.78, 10.51]",C303,"C302-4 자동차 차체 및 트레일러, 자동차 부품",5.61,12.57,3.85,7.02,-74.03,2.8,5.0
054920,한컴위드,KOSDAQ,104685370510,11.93,1026625573.25,0.42,3.21,5.48,0.64,4,2026-08-14,"[-0.6, 0.29, 0.79, 0.42]","[-0.26, -2.17, 3.76, 3.21]","[-0.38, -3.35, 6.28, 5.48]","[0.65, 0.64, 0.83, 0.64]","[13.28, 11.76]","[2021, 2022, 2023, 2024, 2025]","[35692585217, 28706102052, 410144584863, 448181149581, 771217330234]","[2840134141, -689473310, -2462794238, 1278567903, 6086860721]","[6226795079, 3464666577, -4892184044, -2263040219, 10162151447]","[17.45, 12.07, -1.19, -0.5, 1.32]","[-649071502, 4613328460, -4804226959, 1898546071, 6497984719]","[-5915867124, -9011523915, 5634392695, 1468023762, -34791215541]","[15528910811, -1924267736, -7655644151, 7221028211, 21347858734]","[-6564938626, -4398195455, 830165736, 3366569833, -28293230822]","[59.28, 56.28, 47.96, 54.22, 67.27]","[60.91, 49.66, 36.32, 48.19, 34.23]","[1.62, -0.3, -0.82, 0.49, 2.09]","[928.22, 977.22, 992.54, 963.91, 1019.48]","[15.43, -19.57, 1328.77, 9.27, 72.08]","[6.83, 6.33, 58.36, 65.08, 314.96]","[4.6, 2.42, 77.92, 215.06, 5307.68]",J582,J582 소프트웨어 개발 및 공급업,6.98,45.66,0.97,-46.61,-230.45,10.05,10.0
021080,에이티넘인베스트,KOSDAQ,104640000000,3.9,410584508.25,35.52,7.17,7.31,0.53,6,2026-08-14,"[18.25, 26.11, 45.32, 35.52]","[9.02, 5.0, 11.15, 7.17]","[11.33, 5.94, 12.27, 7.31]","[0.97, 0.57, 0.67, 0.53]","[8.57, 9.56, 5.49, 7.23]","[2021, 2022, 2023, 2024, 2025]","[117619456870, 100987678722, 135789250846, 51724939670, 70561999146]","[83214680545, 35151287454, 24779485522, 13503630205, 31977878918]","[83073392644, 35460591077, 25017006366, 13834329447, 32175210239]","[70.63, 35.11, 18.42, 26.75, 45.6]","[33706834411, -4558718321, 3900875849, 12039587396, 39767670861]","[-3034227350, 136587504, -59069004, -3279991777, 173150000]","[-6696365197, -13788627606, -10693530953, -6581999922, -4247243670]","[30672607061, -4422130817, 3841806845, 8759595619, 39940820861]","[31.05, 16.54, 25.62, 18.73, 10.1]","[178.16, 251.87, 336.74, 246.51, 398.91]","[0.0, 0.0, 0.0, 0.0, 0.0]","[538.05, 615.89, 670.19, 692.37, 783.52]","[265.4, -14.14, 34.46, -61.91, 36.42]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",ZZZ00,전산업,7.17,5.63,8.44,-90.67,-145.84,,
443670,에스피소프트,KOSDAQ,104445953400,27.19,6157324712.5,7.04,4.65,5.93,1.57,6,2026-08-13,"[13.49, 8.33, 6.64, 7.04]","[10.85, 0.39, 4.8, 4.65]","[13.38, 0.48, 5.63, 5.93]","[3.21, 1.93, 1.57]","[666.08, 34.31, 26.46]","[2022, 2023, 2024, 2025]","[33421090634, 35243425295, 45116928389, 54483055562]","[4868052890, 4753100664, 3756814727, 3617157415]","[4571140673, 5191653785, 109518416, 4634322159]","[13.68, 14.73, 0.24, 8.51]","[4049422493, 7217187364, 1309532364, 3304078929]","[-3647219310, -10013047467, 9721344317, -7635908848]","[347846911, -299563560, -373026790, -1644991438]","[402203183, -2795860103, 11030876681, -4331829919]","[23.03, 23.27, 22.66, 17.42]","[407.28, 388.84, 356.89, 455.95]","[0.0, 0.0, 490.88, 155.67]","[1388.73, 1631.6, 2391.8, 2568.05]","[0.0, 5.45, 28.02, 20.76]","[4.17, 4.53, 4.89, 5.11]","[0.0, 0.0, 0.0, 0.0]",J62,"J62 컴퓨터 프로그래밍, 시스템 통합 및 관리업",5.19,49.01,5.77,-4.06,-7.11,,10.0
453450,그리드위즈,KOSDAQ,104050025000,87.92,598864581.0,-0.93,0.6,0.86,0.8,5,2026-08-14,"[-3.48, 0.65, -0.93]","[-1.65, 1.07, 0.6]","[-2.14, 1.52, 0.86]","[1.01, 0.81, 0.8]","[53.65, 92.17]","[2024, 2025]","[124674395185, 125608613271]","[-4342600272, 816318926]","[-1865496555, 1783615676]","[-1.5, 1.42]","[2527194719, 5402772807]","[-2824645714, -42112846036]","[51725702250, 19613850403]","[-297450995, -36710073229]","[29.41, 41.68]","[326.69, 314.53]","[-10.62, 2.13]","[7904.88, 8081.66]","[0.0, 0.75]","[44.15, 25.5]","[13.08, 16.54]",M73,"M73 기타 전문, 과학 및 기술 서비스업",9.09,18.16,-0.8,-20.13,-214.49,,
074430,아미노로직스,KOSDAQ,104005579960,32.78,186790117.45,20.95,3.52,5.41,1.78,5,2026-08-14,"[7.0, -12.82, 16.32, 20.95]","[4.22, -2.85, 4.18, 3.52]","[4.48, -3.13, 6.29, 5.41]","[2.18, 1.53, 1.88, 1.78]","[48.63, 29.88, 32.92]","[2021, 2022, 2023, 2024, 2025]","[22848959782, 27336928096, 20886622718, 16790273164, 22020233503]","[4103891652, 7034645185, 1462016016, -2153048279, 3593847277]","[3703877053, -6280805138, 2290849586, -1104579948, 3515015793]","[16.21, -22.98, 10.97, -6.58, 15.96]","[935518964, 5226146535, -218151894, 7466025601, 2540503584]","[-632381824, -834982363, -155796000, -465691000, -14807216561]","[-164113503, -191393835, -223923393, -227131489, 19704846867]","[303137140, 4391164172, -373947894, 7000334601, -12266712977]","[9.85, 8.13, 5.99, 9.85, 50.34]","[600.33, 1027.67, 1397.25, 931.24, 268.96]","[323.05, 337.94, 36.32, 0.0, 0.0]","[0.0, -851.83, -824.09, -842.54, -794.43]","[29.45, 19.64, -23.6, -19.61, 31.15]","[4.13, 4.67, 3.07, 2.64, 3.68]","[2.39, 1.98, 1.61, 1.9, 2.31]",C21,C21 의료용 물질 및 의약품,4.85,3.7,10.17,73.1,818.57,,5.0
115500,케이씨에스,KOSDAQ,103800000000,46.51,627556568.0,6.07,7.71,12.21,5.68,5,2026-08-14,"[6.61, 6.71, 8.3, 6.07]","[10.43, 8.37, 9.12, 7.71]","[14.25, 10.59, 12.84, 12.21]","[4.27, 9.12, 5.96, 5.68]","[29.99, 86.14, 46.39, 46.55]","[2021, 2022, 2023, 2024, 2025]","[39548973022, 41688296303, 47725941122, 29539354935, 24863482484]","[4163619792, 544992865, 3154888846, 1983143623, 2063210418]","[3526532888, 996998253, 3352148473, 2422480402, 2762564480]","[8.92, 2.39, 7.02, 8.2, 11.11]","[1422419524, 3295761722, 1238794203, 2355960139, 62790389]","[-8290485876, -257799204, 70484164, 828645529, -763129087]","[0, -2854265993, -3057383950, -3678045164, -2337001160]","[-6868066352, 3037962518, 1309278367, 3184605668, -700338698]","[59.99, 113.57, 36.6, 26.47, 40.81]","[230.48, 109.46, 242.5, 265.7, 193.79]","[476.08, 8.5, 46.77, 32.49, 250.63]","[252.99, 223.41, 239.37, 235.44, 243.19]","[29.63, 5.41, 14.48, -38.11, -15.83]","[5.36, 7.37, 15.58, 12.3, 5.25]","[63.18, 10.76, 12.39, 49.34, 50.59]",J62,"J62 컴퓨터 프로그래밍, 시스템 통합 및 관리업",5.19,49.01,9.51,27.34,-61.36,,10.0
006620,동구바이오제약,KOSDAQ,102189321280,3.09,471208082.0,3.83,15.75,35.19,0.72,5,2026-08-12,"[6.78, 5.09, 3.81, 3.83]","[6.18, 0.82, 14.92, 15.75]","[10.69, 1.89, 32.97, 35.19]","[1.46, 1.3, 1.02, 0.72]","[13.64, 68.63, 3.1, 2.04]","[2021, 2022, 2023, 2024, 2025]","[155149210803, 194987764745, 215686305355, 249274859206, 242687805574]","[8139375532, 17039922094, 14616047952, 12690585871, 9247532027]","[11333430758, 7915549507, 14740701136, 3818614798, 61412669522]","[7.3, 4.06, 6.83, 1.53, 25.31]","[17902737946, 16818885157, 3585358632, 17344024941, -4287240588]","[463934984, -27013662015, -5133421331, -45033356693, -38926881616]","[-3688195408, 3185249730, 4751781859, 37194197024, 39511586015]","[18366672930, -10194776858, -1548062699, -27689331752, -43214122204]","[54.59, 68.51, 73.03, 131.45, 121.05]","[97.69, 84.78, 62.41, 53.17, 55.51]","[22.44, 18.89, 8.74, 4.49, 2.8]","[633.9, 665.64, 722.27, 705.31, 1037.18]","[11.45, 25.68, 10.62, 15.57, -2.64]","[9.13, 10.89, 10.56, 11.68, 11.89]","[2.51, 2.73, 2.26, 2.2, 2.05]",C21,C21 의료용 물질 및 의약품,4.85,3.7,4.8,-1.07,,,5.0
101170,우림피티에스,KOSDAQ,102060000000,18.13,756700551.5,5.12,5.79,6.64,1.2,4,2026-08-14,"[4.31, -2.23, 2.08, 5.12]","[4.75, -8.41, 2.57, 5.79]","[5.63, -9.66, 2.89, 6.64]","[0.95, 0.8, 2.83, 1.2]","[16.96, 97.89, 18.14]","[2021, 2022, 2023, 2024, 2025]","[60544381004, 68321538257, 57344901360, 71766793137, 57112791211]","[2027793002, 5380206002, 2473145469, -1599935484, 1189151404]","[4131462364, 6101419410, 3765254680, -8521378895, 2196798034]","[6.82, 8.93, 6.57, -11.87, 3.85]","[5384954160, 1822828563, 1878203393, 18275687569, 3387102105]","[5420396362, -9002030038, -8171371513, -3237061717, -9012226158]","[-492048310, -1321690200, -444595458, -2059335500, -851927460]","[10805350522, -7179201475, -6293168120, 15038625852, -5625124053]","[12.98, 10.49, 18.47, 14.85, 12.32]","[322.27, 424.33, 132.3, 255.12, 222.34]","[-13.78, 0.0, 139.58, -55.04, 1457.37]","[1129.21, 1190.1, 1239.39, 1104.02, 1140.2]","[0.72, 12.85, -16.07, 25.15, -20.42]","[6.18, 4.23, 3.2, 5.65, 5.44]","[3.38, 4.41, 2.65, 3.41, 3.3]",C291,C291 일반 목적용 기계,5.13,6.64,2.86,18.36,-174.57,6.34,5.0
053260,금강철강,KOSDAQ,101649600000,15.97,5633991578.0,0.92,4.02,4.95,0.8,5,2026-08-14,"[2.35, 1.89, 0.85, 0.92]","[2.98, 4.18, -0.12, 4.02]","[3.58, 5.33, -0.14, 4.95]","[0.79, 0.57, 0.59, 0.8]","[22.09, 10.67, 16.12]","[2021, 2022, 2023, 2024, 2025]","[236219889560, 244220990730, 225362561244, 201084686267, 177224131863]","[9069143627, 4891451957, 5290275022, 3808766502, 1502892079]","[12879152386, 7825651752, 5905348963, 9066785735, -766016766]","[5.45, 3.2, 2.62, 4.51, -0.43]","[13629517814, 4301880767, -10659376284, 8152953888, 5495784469]","[7169963105, -7685171111, 1588214292, 4110475440, 1104157350]","[-1689999361, -1111143314, -1236458745, -5300710906, -2362065994]","[20799480919, -3383290344, -9071161992, 12263429328, 6599941819]","[26.18, 28.22, 20.28, 27.69, 19.33]","[351.8, 325.63, 430.51, 304.38, 428.97]","[187.29, 182.84, 76.06, 13.21, 9.84]","[1187.5, 1260.89, 1277.34, 1312.04, 1307.57]","[34.84, 3.39, -7.72, -10.77, -11.87]","[8.77, 8.42, 6.65, 5.76, 6.26]","[24.55, 24.55, 22.25, 12.22, 9.27]",C241,C241 1차 철강,7.14,5.54,1.34,8.51,-13739.44,,5.0
131030,옵투스제약,KOSDAQ,101644358400,7.17,227048579.5,10.7,6.95,7.63,0.56,8,2026-08-14,"[11.3, 10.49, 10.18, 10.7]","[7.2, 6.19, 5.94, 6.95]","[8.0, 7.17, 6.88, 7.63]","[0.7, 0.75, 0.74, 0.56]","[8.72, 10.44, 10.69, 7.39]","[2021, 2022, 2023, 2024, 2025]","[57316372205, 58657537976, 72426447150, 81904833952, 87161378628]","[10471810794, 5258041794, 8186594736, 8587803350, 8875109028]","[10479392335, 6828438724, 12970087526, 12084025844, 11051949534]","[18.28, 11.64, 17.91, 14.75, 12.68]","[7071397224, 2045369954, 12438305273, 8904675740, 16225200857]","[-15223384819, -16266008401, -2929047427, 2290085157, -31790420007]","[-1715363915, -7926728574, -2104984983, -2138828900, 9330744036]","[-8151987595, -14220638447, 9509257846, 11194760897, -15565219150]","[10.25, 9.46, 11.16, 15.84, 15.79]","[714.07, 714.78, 602.05, 309.79, 209.52]","[0.0, 62.7, 68.13, 2082901.61, 0.0]","[1472.32, 1488.69, 1597.99, 1698.07, 1789.69]","[-5.77, 2.34, 23.47, 13.09, 6.42]","[10.74, 8.11, 8.09, 6.9, 6.37]","[3.0, 2.52, 2.51, 2.91, 3.0]",C21,C21 의료용 물질 및 의약품,4.85,3.7,4.55,13.07,-24.53,1.99,5.0
474610,RF시스템즈,KOSDAQ,101483148800,15.4,647886689.0,11.64,7.13,11.21,1.8,6,2026-08-14,"[5.16, 10.63, 11.64]","[-5.96, 6.24, 7.13]","[-9.78, 10.44, 11.21]","[1.34, 1.39, 1.8]","[13.32, 16.1]","[2024, 2025]","[32672118780, 38174363248]","[1685721027, 4056230151]","[-4244802239, 5059258137]","[-12.99, 13.25]","[1211618909, 4105146424]","[19803923422, -19924712312]","[2036140300, 3657835967]","[21015542331, -15819565888]","[64.09, 67.27]","[204.23, 150.96]","[21.97, 61.56]","[3262.26, 3623.06]","[0.0, 16.84]","[4.26, 4.18]","[3.46, 3.3]",C25,C25 금속가공제품(기계 및 가구 제외),5.43,7.91,7.98,11.39,5.28,,5.0
071280,로체시스템즈,KOSDAQ,101263511860,7.36,1295406644.0,11.18,7.56,9.34,0.69,6,2026-08-14,"[11.33, 12.35, 11.55, 11.18]","[6.48, 7.69, 7.55, 7.56]","[7.94, 9.91, 8.9, 9.34]","[0.85, 2.21, 0.98, 0.69]","[10.75, 22.34, 11.02, 7.36]","[2021, 2022, 2023, 2024, 2025]","[110200154977, 144576199490, 105268915966, 160076968925, 124870173744]","[13317744743, 26435799764, 11926044601, 19776572725, 14423291900]","[11811623457, 25890744528, 11678001555, 15684104682, 15417569507]","[10.72, 17.91, 11.09, 9.8, 12.35]","[14976396743, 4965755771, 16832602407, 5294241288, 22999247354]","[19205277843, -6219398091, -5178684670, -12695402649, -4100145456]","[-18440900000, -2525321380, -2965053450, -2991899041, 2071272658]","[34181674586, -1253642320, 11653917737, -7401161361, 18899101898]","[47.84, 28.05, 22.53, 28.81, 17.86]","[150.81, 183.33, 232.65, 193.73, 293.54]","[90.07, 223.59, 230.31, 64.74, 356.8]","[993.27, 1266.82, 1362.95, 1500.17, 1704.06]","[-38.85, 31.19, -27.19, 52.06, -21.99]","[7.36, 8.36, 6.31, 6.55, 4.69]","[5.08, 4.57, 3.59, 5.73, 4.19]",C292,C292 특수 목적용 기계,4.79,5.0,14.02,29.4,52.69,0.71,5.0
396470,워트,KOSDAQ,100911200000,19.81,4163765051.0,22.13,7.09,7.51,1.49,6,2026-08-07,"[11.45, 13.37, 16.31, 22.13]","[3.55, 5.2, 5.25, 7.09]","[3.64, 5.36, 5.4, 7.51]","[2.46, 1.92, 1.79, 1.49]","[67.57, 35.79, 33.16, 19.8]","[2022, 2023, 2024, 2025]","[22835113396, 12845576073, 15184230309, 15220856646]","[6705120210, 1470379146, 2030777730, 2482696274]","[7120728046, 2485526516, 4053342515, 4140336755]","[31.18, 19.35, 26.69, 27.2]","[1116759716, 1963822374, 5862528416, 1929649779]","[-3083533038, -30280084200, -3054743841, -4021788216]","[0, 25882875355, -806000000, -814688100]","[-1966773322, -28316261826, 2807784575, -2092138437]","[8.93, 2.52, 3.04, 3.02]","[862.35, 3471.05, 2994.89, 3106.27]","[0.0, 0.0, 0.0, 0.0]","[2616.5, 3641.6, 3802.0, 3996.68]","[0.0, -43.75, 18.21, 0.24]","[8.66, 5.89, 8.65, 4.48]","[2.56, 1.76, 2.66, 3.58]",C292,C292 특수 목적용 기계,4.79,5.0,5.95,241.07,-7932.12,,5.0
